customerID,MonthlyCharges,TotalCharges,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,tenure_bin
7272-qdcka,0.8154228855721393,0.30806023540272326,0,1,0,0,0,28,1,2,1,0,2,0,0,2,2,1,0,2,2
8908-slfcj,0.025870646766169153,0.04805561966305101,0,0,0,0,0,21,1,0,2,1,1,1,1,1,1,2,1,1,1
8393-dlhga,0.772636815920398,0.2804004154165705,1,1,0,0,1,25,1,0,1,0,2,0,0,2,2,0,1,2,2
9766-hgede,0.010945273631840807,0.033256404338795294,0,0,0,1,0,17,1,0,2,1,1,1,1,1,1,1,0,3,1
6968-mhomu,0.26616915422885573,0.30816408954534963,0,1,0,1,0,58,0,1,0,0,0,0,0,2,2,1,1,1,4
7395-igjos,0.6293532338308457,0.15121163166397417,1,1,1,1,0,17,1,0,1,0,0,0,0,0,2,0,0,0,1
5044-xdpyx,0.07213930348258707,0.14567851373182553,0,0,0,1,0,51,1,2,2,1,1,1,1,1,1,2,0,3,4
1814-wfgvs,0.3049751243781094,0.40482344795753517,0,1,0,1,1,72,0,1,0,2,0,2,2,2,0,2,0,3,5
2834-spcjv,0.6552238805970149,0.4996365105008077,1,1,0,1,0,52,1,0,1,2,0,0,0,2,0,0,0,2,4
3721-wkiil,0.013432835820895522,0.06258366028156012,0,0,0,0,0,27,1,0,2,1,1,1,1,1,1,2,1,3,2
6734-ckrsm,0.01741293532338306,0.005169628432956382,0,0,0,0,0,3,1,0,2,1,1,1,1,1,1,0,0,3,0
1265-zfosd,0.6273631840796019,0.5897184398799908,0,0,0,1,0,64,1,2,0,2,2,2,2,0,2,2,1,3,5
6568-pocui,0.7656716417910447,0.4923840295407339,0,0,0,1,0,45,1,0,1,0,0,0,2,2,2,2,1,1,3
7890-vyywg,0.1810945273631841,0.00864297253634895,1,1,1,1,0,3,0,1,0,0,0,0,0,2,0,0,1,3,0
5197-lqxxh,0.6472636815920397,0.6780175398107546,0,0,0,1,0,71,1,2,0,0,2,2,2,2,2,2,1,1,5
9907-swkkf,0.06766169154228854,0.0007212093237941378,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0
3457-pqbyh,0.020398009950248763,0.13177359796907456,0,0,0,1,1,58,1,0,2,1,1,1,1,1,1,2,0,1,4
7682-azndk,0.7124378109452736,0.35459843064851143,0,1,0,1,1,34,1,0,1,0,2,2,0,2,0,0,1,2,2
0587-dmgbh,0.3144278606965174,0.04001269328409878,1,0,0,0,0,8,1,0,0,2,0,0,0,0,0,0,1,2,0
5384-zttwp,0.015422885572139305,0.029327255942764825,0,0,0,1,1,15,1,0,2,1,1,1,1,1,1,0,0,3,1
3745-hrphi,0.3621890547263681,0.4169397645972767,0,1,0,1,1,66,0,1,0,0,0,2,2,2,2,2,0,0,5
7636-owbpg,0.11044776119402988,0.0418186014308793,0,1,1,0,0,12,0,1,0,0,2,0,0,0,0,0,1,1,0
1231-yndek,0.008955223880596996,0.11732056312024003,0,1,0,0,0,58,1,0,2,1,1,1,1,1,1,2,1,0,4
1407-digzv,0.008457711442786064,0.003831063927994461,0,0,0,1,1,3,1,0,2,1,1,1,1,1,1,2,0,3,0
6397-jnzzg,0.3711442786069651,0.26810523886452803,1,0,1,1,0,43,0,1,0,0,2,2,0,2,2,0,0,1,3
0570-bfqht,0.6199004975124378,0.07328640664666514,0,0,0,0,0,9,1,0,1,0,2,2,0,0,0,0,0,2,0
4393-obcrr,0.019900497512437804,0.006046618970690054,0,0,0,0,0,3,1,0,2,1,1,1,1,1,1,1,0,3,0
3523-qrqll,0.5099502487562189,0.17071313177936767,1,0,0,1,1,22,1,0,0,0,2,0,0,2,2,1,1,0,1
8564-ldkfl,0.873134328358209,0.48001961689360717,0,1,0,1,0,40,1,2,1,0,2,2,0,2,2,1,1,0,3
3696-dfhhb,0.07213930348258707,0.20805446572813294,0,0,0,0,0,68,1,2,2,1,1,1,1,1,1,2,0,0,5
0895-dqhew,0.8562189054726367,0.6068947611354719,1,1,0,1,0,54,1,2,1,0,2,2,0,2,2,0,1,2,4
4717-ghadl,0.6104477611940298,0.46219709208400644,0,0,0,0,0,50,1,2,0,0,2,0,2,2,2,2,1,3,4
5501-tvmgm,0.3681592039800995,0.004206092776367413,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,2,0
5879-hmffh,0.6945273631840796,0.7502884837295177,0,0,0,1,0,72,1,2,0,2,2,2,2,2,2,2,0,0,5
6772-wfqrd,0.021393034825870627,0.0964804984998846,0,1,0,0,1,40,1,0,2,1,1,1,1,1,1,1,1,0,3
3810-dvdqq,0.9885572139303481,0.9566235864297253,0,0,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,0,5
6972-snkkw,0.01741293532338306,0.010431571659358412,0,0,0,0,0,6,1,0,2,1,1,1,1,1,1,0,0,3,0
3694-gltjm,0.013930348258706454,0.008452573274867297,0,0,0,0,0,5,1,0,2,1,1,1,1,1,1,0,1,1,0
8550-xsxuq,0.5203980099502488,0.39253404108008305,0,1,0,1,0,48,1,2,0,0,2,2,0,0,2,1,1,1,3
8149-rsoun,0.7522388059701491,0.008660281560120008,1,0,0,0,0,1,1,2,1,0,0,0,0,2,2,0,1,2,0
9055-mojjj,0.4731343283582089,0.46725132702515576,0,0,0,1,1,64,1,0,0,2,0,0,2,2,0,1,0,3,5
4359-innwn,0.01791044776119402,0.036822063235633515,0,0,0,0,0,17,1,0,2,1,1,1,1,1,1,1,0,1,1
0585-egdda,0.6144278606965173,0.3634837295176552,0,1,0,1,0,40,1,0,1,0,2,2,0,0,0,0,1,2,3
4032-rmhci,0.1706467661691542,0.16081237018232175,0,0,0,1,1,41,0,1,0,2,0,2,0,0,0,1,0,1,3
0549-cycqn,0.6104477611940298,0.45648511423955684,0,1,1,0,0,51,1,2,1,0,2,0,0,0,0,1,1,0,4
3481-jhuzh,0.6169154228855721,0.3946688206785137,0,1,0,1,0,41,1,2,1,0,2,0,0,0,0,0,1,2,3
7250-eqkiy,0.3203980099502488,0.003652204015693515,1,0,0,1,1,1,1,0,0,0,0,2,0,0,0,0,0,3,0
3594-ivhjz,0.021890547263681587,0.0027290560812370185,0,0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,1,3,0
6869-fgjjc,0.6104477611940298,0.6280463881837064,0,1,0,0,0,68,1,0,1,0,2,2,0,0,0,1,0,1,5
3896-zvnet,0.06417910447761191,0.06380683129471498,0,0,0,1,1,24,1,2,2,1,1,1,1,1,1,2,0,3,1
8205-vslrb,0.5875621890547263,0.6322870990076159,0,1,0,1,0,70,1,2,0,2,0,2,2,0,2,2,0,1,5
5960-mvtuk,0.11442786069651739,0.009006462035541195,0,1,0,0,0,3,0,1,0,0,0,0,2,0,0,0,1,2,0
6817-wtyhe,0.2651741293532338,0.010645049619201478,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
3082-vqxnh,0.11492537313432838,0.008723747980613893,0,1,0,1,0,3,0,1,0,0,2,0,0,0,0,0,0,1,0
4013-ubxwq,0.5611940298507463,0.05796215093468729,1,0,0,0,0,7,1,2,0,0,0,0,2,2,2,0,1,2,0
4931-trzwn,0.5343283582089552,0.10443687975998155,0,0,0,0,0,13,1,0,0,2,0,0,0,2,2,0,1,2,1
0750-ekngl,0.02487562189054726,0.014112624048003692,0,1,0,0,0,7,1,0,2,1,1,1,1,1,1,0,0,3,0
7669-lcrsd,0.3786069651741293,0.0703727209785368,0,1,0,1,1,12,1,0,0,0,0,0,0,2,0,0,1,3,0
3567-pqtso,0.8656716417910447,0.6412993307177476,0,1,0,1,1,53,1,2,1,0,2,2,0,2,2,1,1,2,4
5519-nphvg,0.7557213930348259,0.11854373413339488,1,0,0,0,0,12,1,2,1,0,0,0,0,2,2,0,1,2,0
8043-pnysd,0.012935323383084563,0.14156473574890377,0,1,0,1,1,63,1,0,2,1,1,1,1,1,1,2,0,3,5
9938-ekrgf,0.6587064676616915,0.14644011077775212,0,0,0,0,0,15,1,0,0,2,2,2,2,2,2,0,0,3,1
2703-amtul,0.3522388059701492,0.2216189706900531,0,1,0,1,1,36,1,0,0,2,2,0,0,0,0,1,0,3,2
0928-jmxnp,0.11592039800995024,0.011475882760212323,0,1,1,1,0,4,0,1,0,0,0,2,0,0,0,0,1,2,0
8173-rxayp,0.014427860696517386,0.05005192707131318,0,0,0,1,1,24,1,0,2,1,1,1,1,1,1,2,0,3,1
4825-xjgdm,0.25323383084577117,0.3089949226863605,0,0,0,0,0,61,0,1,0,2,2,2,2,0,0,1,0,1,5
5402-htotq,0.3686567164179104,0.09884029540733903,0,1,0,0,0,16,1,2,0,0,2,0,0,0,0,0,0,2,1
6734-jdttv,0.015920398009950265,0.14403992614816524,0,1,0,1,1,65,1,0,2,1,1,1,1,1,1,2,1,1,5
7850-thjmu,0.013930348258706454,0.05493884144934226,0,0,0,1,1,26,1,0,2,1,1,1,1,1,1,2,0,1,2
3890-rtcms,0.31044776119402984,0.09003000230786984,0,1,0,0,0,16,1,0,0,0,0,0,2,0,0,0,1,3,1
8849-gyokr,0.8786069651741294,0.6628779136856682,1,0,0,1,0,54,1,2,1,2,2,0,0,2,2,1,0,0,4
3148-blqjt,0.01840796019900498,0.00015001153934918058,1,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,0
3717-fdjfu,0.021890547263681587,0.010166166628202172,0,1,0,0,1,5,1,0,2,1,1,1,1,1,1,2,0,3,0
3665-jatsn,0.21343283582089556,0.07976575121163167,0,0,0,0,0,19,0,1,0,0,2,0,0,0,2,0,1,2,1
7966-yotqw,0.3606965174129353,0.06339718439879992,0,1,0,0,0,10,1,2,0,2,0,0,0,0,0,0,1,1,0
0461-cvkmu,0.6522388059701492,0.21710708516039698,1,0,0,1,1,23,1,0,1,0,2,2,2,0,0,0,0,2,1
8806-eagwc,0.36716417910447763,0.016195476575121163,1,1,0,0,0,3,1,0,0,0,0,0,0,2,0,0,0,3,0
8853-tzdgh,0.9288557213930347,0.9224498038310639,0,0,0,0,0,72,1,2,1,0,2,2,2,2,2,2,1,0,5
7779-lgovn,0.6805970149253732,0.09668243711054697,1,1,1,1,0,10,1,2,1,0,0,0,0,0,2,0,1,2,0
4324-bzckl,0.3711442786069651,0.061447034387260555,0,0,0,1,1,10,1,0,0,0,2,2,0,0,0,0,1,3,0
6924-tdgmt,0.02288557213930348,0.019172628663743363,0,1,0,1,0,11,1,0,2,1,1,1,1,1,1,1,1,3,0
9710-zushq,0.8805970149253731,0.4659531502423263,1,0,1,0,0,37,1,2,1,2,2,0,0,2,2,0,1,0,3
1536-yhdoe,0.43631840796019905,0.1243768751442419,0,1,0,1,1,17,1,2,0,2,0,0,2,0,0,1,1,3,1
8123-qbnaz,0.8582089552238806,0.4230498499884606,0,0,0,1,1,36,1,2,1,2,0,2,0,2,2,0,1,1,2
3629-znkxa,0.8313432835820894,0.2000519270713132,0,1,1,0,0,17,1,0,1,0,2,2,0,2,2,0,1,2,1
4827-ltqrj,0.9189054726368159,0.8299157627509809,0,0,1,1,1,66,1,2,1,2,2,0,2,2,2,1,1,1,5
7711-yijwc,0.6631840796019901,0.6053196399723055,0,1,0,1,1,61,1,0,0,2,2,2,2,2,2,1,0,0,5
5482-vxsxj,0.745771144278607,0.2467689822294023,0,1,0,0,0,22,1,0,1,0,2,0,0,2,2,0,1,3,1
7365-bvcjh,0.061194029850746234,0.0006462035541195473,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,0
9620-enejv,0.5203980099502488,0.04790560812370183,0,0,0,0,0,6,1,0,1,0,0,0,0,0,0,0,0,1,0
4183-wcsep,0.5990049751243781,0.27883106392799445,1,1,0,0,0,31,1,0,1,0,2,0,2,0,0,0,1,2,2
2378-yizka,0.664179104477612,0.6449284560350796,0,0,0,1,1,68,1,0,0,2,2,2,2,2,2,2,1,1,5
5498-txhlf,0.6885572139303483,0.3294888068312947,1,0,0,1,1,34,1,2,1,0,0,2,0,2,0,0,0,2,2
0689-dsxgl,0.672139303482587,0.5094045695822755,0,0,0,1,1,52,1,0,1,0,2,2,2,0,0,0,0,0,4
6818-djxaa,0.7248756218905472,0.10911031617816756,0,0,0,0,1,10,1,0,1,0,0,2,2,2,0,0,1,2,0
9722-ujojr,0.5223880597014925,0.22570966997461345,1,1,0,1,1,29,1,0,1,0,0,0,0,0,0,0,1,2,2
0464-wjtko,0.01840796019900498,0.16640318486037387,0,0,0,1,1,72,1,0,2,1,1,1,1,1,1,2,0,0,5
8902-zeovf,0.01791044776119402,0.10763327948303716,0,1,0,1,1,47,1,0,2,1,1,1,1,1,1,1,0,3,3
6778-eicrf,0.5626865671641791,0.20798522963304872,0,1,0,1,1,24,1,2,0,2,0,0,0,2,2,1,0,3,1
2662-nntdk,0.06517412935323383,0.1825698130625433,0,1,0,0,0,65,1,2,2,1,1,1,1,1,1,1,0,1,5
4132-kalro,0.8218905472636816,0.04390145395799677,0,0,0,0,0,4,1,2,1,0,0,0,2,2,2,0,1,3,0
3902-foigh,0.8268656716417909,0.13844334179552273,1,1,1,1,0,12,1,2,1,0,2,0,0,2,2,0,1,2,0
6772-ksatr,0.6313432835820896,0.007258250634664205,1,1,0,0,0,1,1,2,1,2,0,0,0,0,0,0,1,2,0
7112-opotk,0.49751243781094523,0.2483671820909301,1,1,0,0,0,33,1,0,1,0,0,0,0,0,0,0,0,2,2
2874-yxvva,0.8641791044776118,0.4172628663743365,0,0,0,0,0,34,1,0,1,0,2,2,2,2,2,0,1,2,2
1245-harps,0.021393034825870627,0.031571659358412184,0,0,0,1,0,14,1,0,2,1,1,1,1,1,1,2,0,3,1
4210-qfjmf,0.6059701492537314,0.03443918762981768,1,0,0,0,0,4,1,0,1,0,0,0,0,0,2,0,1,2,0
4323-elyyb,0.01741293532338306,0.02304984998846065,0,1,0,1,1,13,1,0,2,1,1,1,1,1,1,1,0,3,1
4293-etkap,0.6084577114427862,0.5830948534502653,0,0,0,1,1,65,1,2,0,0,2,0,2,2,2,2,1,0,5
6064-pupmc,0.3875621890547264,0.16207592891760905,0,1,0,1,1,23,1,0,0,2,0,0,2,0,0,1,0,1,1
6504-vblfl,0.4014925373134328,0.3519270713131779,0,1,0,1,0,55,1,0,0,2,2,2,0,0,0,2,0,2,4
6322-pjjdj,0.7616915422885572,0.5391010846988229,0,1,0,1,0,49,1,0,1,0,2,0,0,2,2,2,1,2,4
0330-bgyze,0.8383084577114427,0.7083775675051928,0,1,0,1,0,60,1,2,1,0,2,2,0,2,2,1,0,0,4
1085-ldwam,0.020895522388059695,0.16430302330948537,0,0,0,1,1,69,1,0,2,1,1,1,1,1,1,1,1,1,5
7586-zatgz,0.6631840796019901,0.38659704592660976,0,1,0,0,0,40,1,2,1,0,0,0,0,2,0,0,1,2,3
7197-vojmm,0.5069651741293533,0.5369086083544887,0,1,0,1,0,67,1,0,0,2,2,0,2,0,2,2,1,1,5
3318-osats,0.7681592039800995,0.39871336256635126,1,1,1,0,0,35,1,2,1,0,0,0,0,2,2,0,1,2,2
5828-avipd,0.8228855721393035,0.21425686591276252,1,1,0,1,1,19,1,2,1,0,0,0,2,2,2,1,1,2,1
1843-tlsgd,0.025870646766169153,0.029258019847680592,0,0,0,1,1,13,1,0,2,1,1,1,1,1,1,2,0,3,1
9626-vfrgg,0.6990049751243781,0.4184456496653589,0,0,0,0,1,41,1,2,1,0,2,0,0,2,0,0,1,0,3
7075-bndvq,0.16666666666666663,0.01349526886683591,0,0,0,0,0,4,0,1,0,2,0,2,0,0,0,0,0,3,0
9143-canjf,0.36716417910447763,0.15013270251557811,0,0,0,1,1,24,1,0,0,2,0,0,2,0,0,0,0,2,1
7284-buyec,0.32537313432835824,0.024301869374567277,0,0,0,0,0,5,0,1,0,0,2,0,0,2,2,0,1,1,0
2041-jijci,0.4552238805970149,0.04055504269559197,0,0,0,0,0,5,1,2,0,0,2,0,0,0,2,0,1,2,0
1086-lxkfy,0.5059701492537313,0.005804292637895223,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,3,0
4900-msomt,0.6164179104477612,0.6572120932379414,0,0,0,1,1,72,1,2,0,2,2,2,2,2,0,2,0,0,5
2229-vwqjh,0.308955223880597,0.14013962612508654,0,0,0,0,0,24,1,0,0,0,0,2,0,0,0,0,1,1,1
9194-gfvoi,0.6577114427860695,0.40996999769213016,0,0,0,1,0,42,1,2,0,2,0,2,2,2,2,2,0,1,3
1336-ezfzy,0.01791044776119402,0.007442880221555505,0,0,0,0,0,4,1,0,2,1,1,1,1,1,1,0,0,3,0
4282-msacw,0.9845771144278607,0.9251269328409878,0,1,0,0,0,68,1,2,1,2,2,2,2,2,2,1,1,1,5
1403-lklik,0.01840796019900498,0.06468959150703901,0,0,0,1,1,33,1,0,2,1,1,1,1,1,1,1,0,3,2
2636-alxxz,0.5109452736318407,0.005861989383798754,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,0
7774-ojsxi,0.8477611940298507,0.35167897530579273,1,1,0,0,0,31,1,2,1,0,2,2,0,2,2,1,1,2,2
7786-wbjyi,0.5940298507462687,0.03308908377567506,1,0,0,0,0,4,1,2,1,0,2,0,0,0,0,0,0,0,0
0136-ifmyd,0.9124378109452737,0.878773367182091,0,1,1,1,0,69,1,2,1,0,2,2,2,2,2,2,1,2,5
5144-tvglp,0.7611940298507462,0.419363027925225,0,1,1,0,0,38,1,2,1,0,0,0,0,2,2,0,0,2,3
9643-avvwi,0.6144278606965173,0.025675051927071313,0,0,0,1,1,3,1,0,1,0,2,0,2,0,0,0,1,2,0
0253-zteob,0.6109452736318408,0.44443803369489965,0,0,0,1,1,48,1,2,0,0,2,0,2,2,2,2,0,2,3
2706-qzihy,0.06915422885572137,0.04259173782598662,0,0,0,1,0,15,1,2,2,1,1,1,1,1,1,2,0,3,1
6061-pqhmk,0.01641791044776117,0.05870066928225249,0,0,0,0,0,25,1,0,2,1,1,1,1,1,1,1,0,1,2
9885-csmwe,0.5990049751243781,0.006883221786291254,1,0,1,0,0,1,1,0,1,0,0,0,0,2,0,0,0,2,0
6137-mfajn,0.2641791044776119,0.24068197553657977,0,0,0,0,0,48,0,1,0,2,2,0,0,2,0,0,1,2,3
9122-umrob,0.020398009950248763,0.00017309023771059284,0,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,0
4232-jgkiy,0.009452736318407956,4.6157396722824526e-05,0,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,2,0
2402-tairz,0.6149253731343283,0.34621509346872836,0,0,0,0,0,37,1,0,1,0,2,2,0,0,0,1,0,2,3
9659-ztwsm,0.8865671641791043,0.8115797369028387,0,1,1,1,0,66,1,2,1,0,2,2,2,2,2,1,1,0,5
9139-twbas,0.2945273631840796,0.13520655435033466,0,0,0,1,0,26,0,1,0,2,2,2,0,2,0,1,0,0,2
6685-gbwjz,0.5228855721393034,0.5111931687052851,0,1,0,1,0,63,1,0,0,2,2,0,2,2,0,1,0,1,5
5016-ettff,0.11194029850746268,0.02728479113777983,1,1,0,0,0,10,0,1,0,0,0,2,0,0,0,0,0,3,0
3866-mdtub,0.5223880597014925,0.014781906300484652,1,0,0,0,0,2,1,0,0,2,0,0,0,2,2,0,1,2,0
2195-vvrjf,0.40646766169154225,0.11449919224555735,0,1,1,1,0,18,1,0,0,2,0,0,0,0,2,0,1,1,1
3913-rdsjz,0.072636815920398,0.19572467112854836,0,0,0,1,0,64,1,2,2,1,1,1,1,1,1,2,0,3,5
8058-jmeqo,0.6587064676616915,0.08581813985691207,1,0,1,0,0,9,1,2,1,0,0,0,0,0,2,0,1,2,0
4203-qgnza,0.019900497512437804,0.059606508192937925,0,0,0,0,1,28,1,0,2,1,1,1,1,1,1,0,0,3,2
5043-trzwm,0.5701492537313433,0.006548580660050774,0,0,0,0,0,1,1,0,1,0,0,2,0,0,0,0,0,2,0
0697-zmsws,0.6706467661691543,0.036937456727440574,1,1,0,0,0,4,1,2,1,0,0,0,0,0,2,0,1,2,0
7657-dyepj,0.5164179104477612,0.2860085391183937,1,1,1,0,0,38,1,0,0,0,2,2,2,2,0,1,1,1,3
9494-bdnnc,0.7666666666666666,0.7217401338564504,0,1,0,1,0,66,1,2,1,0,2,2,0,0,2,1,0,2,5
1640-plfmp,0.5174129353233831,0.005936995153473345,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,0
5366-obvmr,0.3189054726368159,0.10269443803369491,0,0,0,1,0,18,1,0,0,0,0,0,2,0,0,0,1,3,1
8276-mqbyc,0.7915422885572139,0.5647934456496654,1,1,1,0,0,51,1,2,1,0,0,2,0,2,2,0,1,2,4
7644-omvmy,0.015920398009950265,0.15909012231710132,0,1,0,1,1,0,1,0,2,1,1,1,1,1,1,2,0,3,6
7593-xfkdi,0.27910447761194024,0.0031733210246942065,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0
4573-jknae,0.010945273631840807,0.022328640664666513,0,1,0,0,1,12,1,0,2,1,1,1,1,1,1,2,0,0,0
0337-cnpze,0.8761194029850746,0.5105758135241172,1,0,0,0,0,41,1,2,1,0,2,2,0,2,2,0,1,2,3
9817-aplhw,0.06716417910447761,0.03431802446342026,0,1,0,0,0,12,1,2,2,1,1,1,1,1,1,0,0,2,0
8380-mqinp,0.020398009950248763,0.12234594968843758,0,0,0,1,1,55,1,0,2,1,1,1,1,1,1,2,0,3,4
0840-dfezh,0.5681592039800994,0.06298753750288484,0,0,0,0,0,7,1,2,1,0,0,0,0,0,0,0,1,2,0
1513-xnpph,0.7079601990049752,0.12426148165243481,1,0,0,0,0,12,1,0,1,0,0,2,2,0,2,0,1,2,0
8690-zvlcl,0.6940298507462687,0.708873759519963,0,0,0,1,1,68,1,2,0,2,2,2,2,2,2,2,0,1,5
6015-vvhhe,0.645771144278607,0.04930186937456728,1,0,1,0,0,5,1,2,1,0,0,0,0,2,0,0,1,1,0
1125-snvck,0.254228855721393,0.24085506577429036,0,0,1,0,0,49,1,0,0,0,0,0,0,0,0,0,0,3,4
0384-lpite,0.435820895522388,0.287647126702054,0,1,0,0,0,40,0,1,0,2,2,2,0,2,2,1,0,1,3
4616-ewbnj,0.01840796019900498,0.03459496884375722,0,0,0,0,0,16,1,0,2,1,1,1,1,1,1,1,0,0,1
6347-dcuik,0.5562189054726369,0.09150703900300024,1,1,0,0,0,10,1,2,1,0,0,0,0,0,0,0,1,3,0
1335-hqmkx,0.8268656716417909,0.8428744518809139,0,0,0,1,0,72,1,2,1,0,2,2,0,2,2,1,1,2,5
2545-ebupk,0.6547263681592039,0.019299561504731135,0,0,1,0,0,2,1,2,1,0,0,0,0,0,2,0,1,2,0
6923-aqonu,0.026368159203980085,0.050219247634433424,0,1,0,1,1,23,1,0,2,1,1,1,1,1,1,2,0,3,1
2172-ejxvf,0.8721393034825872,0.8658146780521578,0,0,1,0,0,71,1,2,1,0,2,2,0,2,2,1,1,2,5
0897-fegmu,0.808457711442786,0.11979575351950152,1,0,0,1,0,11,1,2,1,0,0,2,0,2,2,0,1,2,0
7663-rgwbc,0.2577114427860696,0.002925225017309023,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,0
1120-bmwub,0.354726368159204,0.09408608354488807,1,0,0,0,0,16,1,0,0,0,2,0,2,0,0,0,1,3,1
9124-lhcjq,0.6686567164179105,0.007690976228940689,1,0,0,0,0,1,1,2,1,0,0,0,0,0,2,0,1,3,0
4536-pleqy,0.6646766169154228,0.1132010154627279,0,1,0,1,0,12,1,0,1,0,2,0,0,0,2,0,1,1,0
7029-ijejk,0.2572139303482587,0.2712785598892222,0,0,0,0,0,54,0,1,0,2,0,0,2,0,2,1,0,0,4
8871-jlmhm,0.7159203980099502,0.7245384260327717,0,0,0,1,0,68,1,2,1,0,2,2,2,0,0,2,0,1,5
2235-zgkpt,0.32437810945273626,0.025473113316408957,1,0,0,1,1,4,1,2,0,0,0,0,0,0,0,0,0,3,0
3891-puqod,0.4074626865671642,0.004661897069005308,1,0,0,0,1,1,1,0,0,0,0,2,0,0,2,0,0,2,0
5447-vytkw,0.3502487562189055,0.16647242095545814,0,1,0,0,0,27,1,0,0,2,0,0,2,0,0,0,0,3,2
3623-fqbox,0.01691542288557213,0.04588045234248789,0,1,0,0,0,21,1,0,2,1,1,1,1,1,1,0,1,3,1
0689-nkylf,0.6462686567164179,0.12021693976459727,1,1,0,0,0,13,1,0,1,0,0,2,0,2,0,0,1,2,1
8659-hdiye,0.5611940298507463,0.559721901684745,0,0,1,0,0,64,1,2,0,0,2,2,2,0,2,0,0,1,5
3658-kibgf,0.36467661691542286,0.004165705054234941,1,0,0,0,0,1,1,0,0,2,2,0,0,0,0,0,1,2,0
3474-bafsj,0.390547263681592,0.37469997692130164,0,1,0,1,0,57,0,1,0,0,2,2,2,2,2,2,1,0,4
5519-yldgw,0.8522388059701492,0.25795061158550653,1,0,0,1,0,21,1,2,1,2,0,2,0,2,2,0,1,2,1
3865-zfzib,0.013930348258706454,0.039158781444726516,0,1,0,0,0,19,1,0,2,1,1,1,1,1,1,2,0,3,1
1855-agawh,0.7517412935323382,0.3370643895684283,0,1,0,1,0,31,1,0,1,0,0,2,0,2,2,1,1,2,2
7109-cqyuz,0.7064676616915423,0.5346872836372029,0,1,0,0,0,52,1,2,0,2,2,2,2,2,2,2,1,3,4
1370-ggawx,0.755223880597015,0.5065370413108701,0,0,0,0,0,46,1,2,1,0,2,2,0,0,2,1,1,2,3
4680-kutaj,0.3716417910447761,0.06485114239556888,0,0,1,0,0,11,1,2,0,2,0,0,0,0,0,0,1,2,0
5307-uvgnb,0.3029850746268657,0.2857604431110085,0,0,0,1,1,53,0,1,0,2,2,2,0,0,2,0,1,0,4
4946-edsew,0.009950248756218888,0.018636048926840527,1,0,0,1,1,11,1,0,2,1,1,1,1,1,1,0,1,3,0
2883-ilgwo,0.8621890547263681,0.680261943226402,0,1,1,0,0,57,1,2,1,0,2,0,2,2,2,0,1,0,4
2516-vqrrv,0.5691542288557214,0.016108931456265865,1,0,1,0,0,2,1,2,1,0,0,0,0,0,0,0,1,3,0
7580-ugxnc,0.3641791044776119,0.009854604200323101,1,0,1,0,0,2,1,0,0,2,2,0,0,0,0,0,0,3,0
3642-byhdo,0.01641791044776117,0.15815255019616895,0,0,0,1,1,71,1,0,2,1,1,1,1,1,1,2,0,0,5
9629-nhxfw,0.011442786069651711,6.923609508423679e-05,0,0,0,1,1,1,1,0,2,1,1,1,1,1,1,0,1,3,0
2696-rzvzw,0.06766169154228854,0.18582967920609278,0,1,0,1,0,68,1,2,2,1,1,1,1,1,1,2,0,1,5
5766-ftrts,0.6587064676616915,0.6940110777752135,0,1,0,1,0,72,1,0,0,2,2,2,2,2,2,2,0,3,5
0396-hujbp,0.010447761194029848,0.0029540733902607887,0,0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,0
5178-lmxop,0.7646766169154228,0.008804523424878835,1,1,1,1,0,1,1,2,1,0,0,0,0,2,2,0,1,2,0
8879-zkjof,0.6129353233830845,0.38102354027232865,0,0,0,0,0,41,1,0,0,2,0,2,2,2,2,1,1,0,3
6285-ftqbf,0.072636815920398,0.2133510270020771,0,1,0,1,1,72,1,2,2,1,1,1,1,1,1,2,0,1,5
8185-upybr,0.5696517412935324,0.04837295176552043,1,1,0,1,0,6,1,2,1,0,0,0,0,0,0,0,1,2,0
4585-hetai,0.5522388059701492,0.03538541426263559,1,0,0,1,1,4,1,0,1,0,0,2,0,0,0,0,1,2,0
7526-bezqb,0.7741293532338308,0.1303138702977152,1,1,0,0,0,12,1,2,1,0,0,0,0,2,2,0,1,2,0
